1746577124100,19,obstacle,[40 bicycle],[402.5000 227.0000 -4.5859]
1746577124100,19,obstacle,[41 person],[424.0000 165.2500 -22.5469]
1746577124463,20,obstacle,[33 car],[396.5000 222.2500 -6.3320]
1746577124464,20,obstacle,[41 person],[424.0000 165.2500 -22.5469]
1746577124464,20,obstacle,[44 person],[425.5000 167.1250 -22.1094]
1746577125249,21,obstacle,[33 car],[397.0000 206.7500 -11.4219]
1746577125249,21,obstacle,[44 person],[425.5000 167.1250 -22.1094]
1746577125249,21,obstacle,[46 person],[428.2500 168.5000 -22.1719]
1746577125730,22,obstacle,[33 car],[397.0000 206.8750 -11.6406]
1746577125730,22,obstacle,[46 person],[428.2500 168.5000 -22.1719]
1746577125730,22,obstacle,[48 person],[429.5000 170.2500 -21.7969]
1746577126120,23,obstacle,[33 car],[396.5000 222.3750 -6.7188]
1746577126121,23,obstacle,[48 person],[430.0000 169.3750 -22.0781]
1746577126121,23,obstacle,[50 person],[432.5000 170.6250 -21.8594]
1746577127150,24,obstacle,[33 car],[396.2500 222.5000 -6.9648]
1746577127150,24,obstacle,[50 person],[432.7500 169.7500 -22.1250]
1746577127150,24,obstacle,[52 person],[434.5000 172.7500 -21.9688]
1746577127689,25,obstacle,[33 car],[396.2500 222.5000 -7.1836]
1746577127689,25,obstacle,[52 person],[434.5000 172.7500 -21.9688]
1746577127689,25,obstacle,[54 person],[405.2500 232.5000 -3.2852]
1746577128058,26,obstacle,[33 car],[396.0000 229.6250 -5.0117]
1746577128059,26,obstacle,[54 person],[405.7500 231.6250 -3.5859]
1746577128059,26,obstacle,[56 person],[405.5000 234.2500 -2.8301]
1746577128059,26,obstacle,[57 person],[389.7500 170.6250 -12.3672]
1746577128410,27,obstacle,[33 car],[396.0000 229.6250 -5.2891]
1746577128410,27,obstacle,[56 person],[405.5000 234.2500 -2.8398]
1746577128410,27,obstacle,[57 person],[389.7500 170.6250 -12.3672]
1746577128410,27,obstacle,[59 person],[406.7500 235.2500 -2.5781]
1746577128749,28,obstacle,[33 car],[396.0000 233.7500 -4.1094]
1746577128749,28,obstacle,[59 person],[406.7500 235.2500 -2.5762]
1746577128749,28,obstacle,[61 person],[408.0000 235.3750 -2.7539]
1746577129104,29,obstacle,[33 car],[396.0000 238.1250 -2.5234]
1746577129104,29,obstacle,[61 person],[407.5000 235.7500 -2.5957]
1746577129104,29,obstacle,[63 person],[408.2500 235.7500 -2.6621]
1746577129462,30,obstacle,[33 car],[396.0000 239.6250 -2.2344]
1746577129462,30,obstacle,[63 person],[407.5000 236.3750 -2.4551]
1746577129462,30,obstacle,[65 car],[407.5000 236.8750 -2.1582]
1746577129868,31,obstacle,[33 car],[396.0000 239.6250 -2.3848]
1746577129868,31,obstacle,[65 car],[407.5000 237.0000 -2.1348]
1746577129868,31,obstacle,[66 car],[396.0000 240.6250 -2.0762]
1746577130193,32,obstacle,[66 car],[396.0000 243.2500 -1.2900]
1746577130193,32,obstacle,[68 person],[402.2500 209.6250 -9.3359]
1746577130539,33,obstacle,[66 car],[396.0000 243.2500 -1.2900]
1746577130539,33,obstacle,[68 person],[402.2500 209.6250 -9.3359]
1746577130866,34,obstacle,[66 car],[396.0000 242.7500 -1.5518]
1746577131282,35,obstacle,[66 car],[396.0000 242.7500 -1.5459]
1746577131702,36,obstacle,[66 car],[396.0000 242.7500 -1.5273]
1746577132081,37,obstacle,[66 car],[396.0000 242.7500 -1.5098]
1746577132081,37,obstacle,[74 person],[407.7500 236.3750 -2.3926]
1746577132688,38,obstacle,[66 car],[396.0000 242.7500 -1.5156]
1746577132688,38,obstacle,[74 person],[408.0000 235.3750 -2.6602]
1746577133096,39,obstacle,[66 car],[396.0000 242.7500 -1.5156]
1746577133096,39,obstacle,[74 person],[407.2500 235.2500 -2.5645]
1746577133561,40,obstacle,[66 car],[396.0000 242.7500 -1.5098]
1746577133561,40,obstacle,[74 person],[406.2500 235.1250 -2.5801]
1746577133955,41,obstacle,[66 car],[396.0000 242.7500 -1.4971]
1746577133955,41,obstacle,[74 person],[406.0000 234.7500 -2.6465]
1746577134334,42,obstacle,[66 car],[396.0000 242.7500 -1.5039]
1746577134334,42,obstacle,[74 person],[405.5000 234.2500 -2.7637]
1746577134845,43,obstacle,[66 car],[396.0000 242.2500 -1.7012]
1746577134845,43,obstacle,[74 person],[405.0000 234.2500 -2.8262]
1746577135248,44,obstacle,[66 car],[396.0000 242.2500 -1.6885]
1746577135248,44,obstacle,[74 person],[406.2500 231.5000 -3.7422]
1746577135248,44,obstacle,[87 car],[396.0000 240.6250 -1.9990]
1746577135710,45,obstacle,[74 person],[405.5000 231.6250 -3.6562]
1746577135719,45,obstacle,[87 car],[395.7500 236.3750 -3.2930]
1746577135719,45,obstacle,[90 person],[405.0000 234.2500 -2.8555]
1746577135719,45,obstacle,[91 person],[402.7500 218.8750 -6.9414]
